reg_name,dist_name,counc_name,ward_name,swahili_council_names,ward_id,region_id,district_id,council_id,Loc_ID,longitude,latitude
Dodoma,Kondoa,Kondoa DC,Changaa,Halmashauri ya Wilaya ya Kondoa,64e77492-01d1-4546-af44-e2dc54c19ddd,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Changaa,35.680821509614745,-4.79497188274353
Dodoma,Kondoa,Kondoa DC,Hondomairo,Halmashauri ya Wilaya ya Kondoa,d0fd58ab-e651-4219-ad58-3eb34d785f83,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Hondomairo,35.562027898981995,-4.792590261688299
Dodoma,Kondoa,Kondoa DC,Thawi,Halmashauri ya Wilaya ya Kondoa,650d16d7-87be-44c6-9c7c-89e36ab6cc2c,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Thawi,35.70004381601674,-4.681057226974161
Dodoma,Kondoa,Kondoa DC,Kikilo,Halmashauri ya Wilaya ya Kondoa,889070b0-7da4-4048-87f6-88c0cea78369,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Kikilo,35.682573104542215,-4.558336100091445
Dodoma,Kondoa,Kondoa DC,Soera,Halmashauri ya Wilaya ya Kondoa,d026d510-5694-49df-ba36-ca144ce8bf82,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Soera,35.78197286404305,-4.649868984713894
Dodoma,Kondoa,Kondoa DC,Salanka,Halmashauri ya Wilaya ya Kondoa,cf2b8b1d-9a27-45f9-a707-355ae3bb90fc,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Salanka,35.73334560984331,-4.522452680366949
Dodoma,Kondoa,Kondoa DC,Bereko,Halmashauri ya Wilaya ya Kondoa,cde2a727-d436-4a23-a92e-8fbac21ee326,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Bereko,35.770782427056496,-4.435678498740507
Dodoma,Kondoa,Kondoa DC,Kikore,Halmashauri ya Wilaya ya Kondoa,c773360c-ec94-41e5-9ce7-5d05c0f5bfb9,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Kikore,35.895775075152095,-4.390735497216479
Dodoma,Kondoa,Kondoa DC,Mnenia,Halmashauri ya Wilaya ya Kondoa,97335a49-6d52-4eed-8eb2-208f39044a09,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Mnenia,35.8710122762985,-4.64007817765735
Dodoma,Kondoa,Kondoa DC,Masange,Halmashauri ya Wilaya ya Kondoa,ca0185db-1484-4cca-8de3-54d9f188b078,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Masange,35.836101321581666,-4.5785337551655045
Dodoma,Kondoa,Kondoa DC,Itololo,Halmashauri ya Wilaya ya Kondoa,f652753f-54b9-4373-bd56-53b21c2590dd,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Itololo,35.81037088261645,-4.52574809890642
Dodoma,Kondoa,Kondoa DC,Kisese,Halmashauri ya Wilaya ya Kondoa,0e2f717d-3889-40c9-bc0f-a0b071532f9d,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Kisese,35.88609698223426,-4.4823780778819025
Dodoma,Kondoa,Kondoa DC,Itaswi,Halmashauri ya Wilaya ya Kondoa,68846a35-f0e8-47c5-b4ba-78ac8cae7a81,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Itaswi,36.14147571257095,-4.447686947709274
Dodoma,Kondoa,Kondoa DC,Keikei,Halmashauri ya Wilaya ya Kondoa,e64fe3e8-1441-4d8d-8a3d-73e9a9c1b18c,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Keikei,36.19364969939317,-4.737345194518412
Dodoma,Kondoa,Kondoa DC,Kwadelo,Halmashauri ya Wilaya ya Kondoa,58b0d762-2240-4310-89dc-8e46a2b1c7e0,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Kwadelo,36.20888702696797,-4.905829608129547
Dodoma,Kondoa,Kondoa DC,Busi,Halmashauri ya Wilaya ya Kondoa,07f2b84a-f4f2-458e-994d-7ed4511e5a1a,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Busi,36.08540891419212,-4.868077883435081
Dodoma,Kondoa,Kondoa DC,Kalamba,Halmashauri ya Wilaya ya Kondoa,ba89e9b4-7029-440b-8066-d6b41e73a576,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Kalamba,35.918424499283404,-4.885460534334055
Dodoma,Kondoa,Kondoa DC,Haubi,Halmashauri ya Wilaya ya Kondoa,15019cc8-e897-4965-9d9f-28a8cc29480b,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Haubi,35.97348242261816,-4.794991949008514
Dodoma,Kondoa,Kondoa DC,Kinyasi,Halmashauri ya Wilaya ya Kondoa,93ccd289-982f-410d-8f94-a994ab6a734d,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Kinyasi,36.04395276870866,-4.706420481642687
Dodoma,Kondoa,Kondoa DC,Pahi,Halmashauri ya Wilaya ya Kondoa,9361a7f9-1094-4b25-9f90-18029bcb5ec3,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Pahi,35.93333140750615,-4.698991749534515
Dodoma,Kondoa,Kondoa DC,Bumbuta,Halmashauri ya Wilaya ya Kondoa,623a21ea-68d3-4dd7-9e52-9ec65ae26e06,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,2bab3e1b-2b67-4eaa-83ae-4339cbb09033,Ward-Dodoma-Kondoa-Bumbuta,36.02150165091935,-4.628174695827128
Dodoma,Kondoa,Kondoa TC,Kondoa Mjini,Halmashauri ya Mji wa Kondoa,ceee0e6c-2c93-4451-aa22-66f78a49749d,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Kondoa Mjini,35.740374585215996,-4.864008804870125
Dodoma,Kondoa,Kondoa TC,Kilimani,Halmashauri ya Mji wa Kondoa,09999716-7b21-490b-b356-812b9a50df12,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Kilimani,35.82602394667918,-4.890274561141212
Dodoma,Kondoa,Kondoa TC,Chemchem,Halmashauri ya Mji wa Kondoa,7d46f990-69c1-4403-ab63-4e13101a09d6,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Chemchem,35.7854736806956,-4.929187545643767
Dodoma,Kondoa,Kondoa TC,Suruke,Halmashauri ya Mji wa Kondoa,9f57dcca-2d3c-4ec0-9114-1a784f668400,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Suruke,35.753729102364574,-4.964243595185708
Dodoma,Kondoa,Kondoa TC,Kingale,Halmashauri ya Mji wa Kondoa,1b925546-4547-46d2-8439-256349c62ba3,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Kingale,35.673217668778136,-5.086976645936909
Dodoma,Kondoa,Kondoa TC,Serya,Halmashauri ya Mji wa Kondoa,3f08ae45-edd4-4b4b-babc-17e2604952a5,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Serya,35.573893468446286,-4.943323528401402
Dodoma,Kondoa,Kondoa TC,Bolisa,Halmashauri ya Mji wa Kondoa,5efaa50c-75ba-4881-ab30-ae93361061a4,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Bolisa,35.80189265824318,-4.823729527416389
Dodoma,Kondoa,Kondoa TC,Kolo,Halmashauri ya Mji wa Kondoa,f969bae9-8312-4ee9-bcd7-cb856889815a,985d8beb-3e7a-430b-8040-ded92b1eb582,c451011c-a316-4adc-9631-c031d0630e2a,b4a54f33-9b6a-4793-acbd-4a48a0b1d626,Ward-Dodoma-Kondoa-Kolo,35.83626978313078,-4.759658314270558
Dodoma,Mpwapwa,Mpwapwa DC,Mazae,Halmashauri ya Wilaya ya Mpwapwa,ad60632e-f60e-4a65-a306-28e348700b35,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mazae,36.41440241358454,-6.319145141387825
Dodoma,Mpwapwa,Mpwapwa DC,Ving'hawe,Halmashauri ya Wilaya ya Mpwapwa,c3134633-e78a-480c-88a9-2a317c592f8b,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Ving'hawe,36.48885907934747,-6.421172195075309
Dodoma,Mpwapwa,Mpwapwa DC,Matomondo,Halmashauri ya Wilaya ya Mpwapwa,5130d398-f33b-4c3d-b1e9-4cc89acd7640,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Matomondo,36.65349330500522,-6.442035095243382
Dodoma,Mpwapwa,Mpwapwa DC,Kimagai,Halmashauri ya Wilaya ya Mpwapwa,f0c19d4f-4dae-46c2-9a1b-586c55763aad,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Kimagai,36.57320927072983,-6.501615101862078
Dodoma,Mpwapwa,Mpwapwa DC,Chunyu,Halmashauri ya Wilaya ya Mpwapwa,d77856df-e8ca-4f1f-8e7f-c32c0f652e45,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Chunyu,36.29064249082632,-6.332581608783956
Dodoma,Mpwapwa,Mpwapwa DC,Godegode,Halmashauri ya Wilaya ya Mpwapwa,23c11489-70f3-4d8c-8975-3afe6ac77bec,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Godegode,36.56035224485418,-6.58862982972134
Dodoma,Mpwapwa,Mpwapwa DC,Mpwapwa Mjini,Halmashauri ya Wilaya ya Mpwapwa,4f036f5a-8a86-455b-980b-ff43bb4253b0,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mpwapwa Mjini,36.50405041987566,-6.325590273574867
Dodoma,Mpwapwa,Mpwapwa DC,Lupeta,Halmashauri ya Wilaya ya Mpwapwa,38ab415e-0b61-43ae-99c0-76db3da28793,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Lupeta,36.570737881612516,-6.399415160106313
Dodoma,Mpwapwa,Mpwapwa DC,Gulwe,Halmashauri ya Wilaya ya Mpwapwa,efdb6995-d140-469a-86bf-9e02804c5a13,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Gulwe,36.40866769182873,-6.463705275890491
Dodoma,Mpwapwa,Mpwapwa DC,Ng'hambi,Halmashauri ya Wilaya ya Mpwapwa,882db3a1-e587-412b-acab-c3bced266871,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Ng'hambi,36.30475007123938,-6.210558668649114
Dodoma,Mpwapwa,Mpwapwa DC,Mlembule,Halmashauri ya Wilaya ya Mpwapwa,0ab4137a-1868-46f2-add3-7f261732e4be,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mlembule,36.71657577252636,-6.500863994405624
Dodoma,Mpwapwa,Mpwapwa DC,Mima,Halmashauri ya Wilaya ya Mpwapwa,188bcc65-d4a0-4421-815b-a5923b026d76,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mima,36.08027088780243,-6.566830133268822
Dodoma,Mpwapwa,Mpwapwa DC,Berege,Halmashauri ya Wilaya ya Mpwapwa,0fcfa36a-8f05-4e09-9d6a-b71666f0f2ef,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Berege,36.31359108081688,-6.496506260932963
Dodoma,Mpwapwa,Mpwapwa DC,Chitemo,Halmashauri ya Wilaya ya Mpwapwa,2aed3743-ce7b-4ed0-a548-1253d67c1617,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Chitemo,36.21088235528144,-6.533731244156737
Dodoma,Mpwapwa,Mpwapwa DC,Iwondo,Halmashauri ya Wilaya ya Mpwapwa,fa6fcb83-fc5d-4000-b20a-34c2b427ef22,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Iwondo,36.052823977361726,-6.677573375118304
Dodoma,Mpwapwa,Mpwapwa DC,Kibakwe,Halmashauri ya Wilaya ya Mpwapwa,0c86fe70-bd90-420d-8efe-57d050307fe4,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Kibakwe,36.41160893181868,-6.6984708646356905
Dodoma,Mpwapwa,Mpwapwa DC,Lumuma,Halmashauri ya Wilaya ya Mpwapwa,b929865d-8ac6-4cd2-ad2b-fad16cb5c1f5,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Lumuma,36.615325176875146,-6.804733594964544
Dodoma,Mpwapwa,Mpwapwa DC,Luhundwa,Halmashauri ya Wilaya ya Mpwapwa,06af9d82-5ba5-4f55-9d80-44458418bcc1,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Luhundwa,36.421223744813354,-6.795459493194944
Dodoma,Mpwapwa,Mpwapwa DC,Wotta,Halmashauri ya Wilaya ya Mpwapwa,f163251f-30c9-4cd8-b5d4-1053f911058b,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Wotta,36.28973624532203,-6.640661247893361
Dodoma,Mpwapwa,Mpwapwa DC,Mbuga,Halmashauri ya Wilaya ya Mpwapwa,121bf7e8-dbdc-4741-9e39-7619c9ed39a2,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mbuga,36.604700117256925,-6.969197923488459
Dodoma,Mpwapwa,Mpwapwa DC,Kingiti,Halmashauri ya Wilaya ya Mpwapwa,39ef9926-24ef-4c70-b06d-428f78f829fb,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Kingiti,36.404351021261625,-6.599543145596826
Dodoma,Mpwapwa,Mpwapwa DC,Lufu,Halmashauri ya Wilaya ya Mpwapwa,f0574cf9-fed5-40cb-bcd6-87bd161bdb27,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Lufu,36.49924792178757,-6.836580563351743
Dodoma,Mpwapwa,Mpwapwa DC,Pwaga,Halmashauri ya Wilaya ya Mpwapwa,8343a946-e943-477b-989e-bb39a0c66352,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Pwaga,36.57284756972509,-6.710539059816421
Dodoma,Mpwapwa,Mpwapwa DC,Galigali,Halmashauri ya Wilaya ya Mpwapwa,32638fa2-0952-4017-8806-75a42e9ecf8e,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Galigali,36.52412756272453,-6.9830039428379616
Dodoma,Mpwapwa,Mpwapwa DC,Wangi,Halmashauri ya Wilaya ya Mpwapwa,14b2cad5-d171-424c-b12a-788245a0bdf6,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Wangi,36.29766804747023,-6.776078248346734
Dodoma,Mpwapwa,Mpwapwa DC,Massa,Halmashauri ya Wilaya ya Mpwapwa,f08913c8-b7d1-412b-9e34-83ac152dea67,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Massa,36.38879133477563,-6.9681367485504335
Dodoma,Mpwapwa,Mpwapwa DC,Ipera,Halmashauri ya Wilaya ya Mpwapwa,d4279ee5-919d-48ca-aa7f-aef5cb8364b5,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Ipera,36.470546225217134,-7.091701809421379
Dodoma,Mpwapwa,Mpwapwa DC,Rudi,Halmashauri ya Wilaya ya Mpwapwa,abc9d166-209d-4ffc-8402-5b8cc5c04530,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Rudi,36.22137109554068,-7.018722872522428
Dodoma,Mpwapwa,Mpwapwa DC,Mlunduzi,Halmashauri ya Wilaya ya Mpwapwa,3dc56db0-afff-40e2-b968-78cd44257531,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mlunduzi,36.1747276296739,-6.756446654037903
Dodoma,Mpwapwa,Mpwapwa DC,Mtera,Halmashauri ya Wilaya ya Mpwapwa,193de0e1-4951-486f-b926-ece11f7c02e8,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mtera,35.98882109402665,-7.0399030688700295
Dodoma,Mpwapwa,Mpwapwa DC,Chipogoro,Halmashauri ya Wilaya ya Mpwapwa,37806aec-bee9-4618-941a-32a961951fcc,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Chipogoro,36.07241982489636,-6.88411963347456
Dodoma,Mpwapwa,Mpwapwa DC,Malolo,Halmashauri ya Wilaya ya Mpwapwa,24588a49-5555-4e47-a1df-f80b3fda031d,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Malolo,36.403968939917014,-7.26737687231751
Dodoma,Mpwapwa,Mpwapwa DC,Mang'aliza,Halmashauri ya Wilaya ya Mpwapwa,3ecadda5-1445-40d3-b0aa-94a18342f193,985d8beb-3e7a-430b-8040-ded92b1eb582,99eb05f5-82d4-4f76-a0b7-a2ac7fe1d35e,5ad911c8-2c69-4c55-b5a2-b48c1161b6b6,Ward-Dodoma-Mpwapwa-Mang'aliza,36.39088017458065,-7.139662426266238
Dodoma,Kongwa,Kongwa DC,Hogoro,Halmashauri ya Wilaya ya Kongwa,1962f7bf-932e-4540-9bc0-67c4c4cc54b0,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Hogoro,36.391494050332916,-5.927187838683525
Dodoma,Kongwa,Kongwa DC,Zoissa,Halmashauri ya Wilaya ya Kongwa,87d8739b-3d3c-41fa-a8d0-043a67fd06ff,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Zoissa,36.40944666828744,-5.696300762929049
Dodoma,Kongwa,Kongwa DC,Mkoka,Halmashauri ya Wilaya ya Kongwa,715dd921-f9b8-4cdc-886e-e774429a7797,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Mkoka,36.39032471558566,-5.800955608059766
Dodoma,Kongwa,Kongwa DC,Makawa,Halmashauri ya Wilaya ya Kongwa,2539d515-f04a-4e55-b9da-b85ce013cb84,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Makawa,36.53408252661552,-5.776010525588742
Dodoma,Kongwa,Kongwa DC,Chitego,Halmashauri ya Wilaya ya Kongwa,3af8787e-8d97-45a9-9927-6f500f9b90c1,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Chitego,36.331356449494955,-5.65210668603566
Dodoma,Kongwa,Kongwa DC,Matongoro,Halmashauri ya Wilaya ya Kongwa,0f358145-d33e-4fe2-8987-aa015fb5e2d8,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Matongoro,36.47536406750828,-5.796022723400573
Dodoma,Kongwa,Kongwa DC,Songambele,Halmashauri ya Wilaya ya Kongwa,7c0e54bf-6216-46fd-b16c-bc2813fa27d1,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Songambele,36.408509466647374,-5.856219667025409
Dodoma,Kongwa,Kongwa DC,Njoge,Halmashauri ya Wilaya ya Kongwa,2a2f0b56-7185-4a5d-ad87-9a4d3ff7cedc,985d8beb-3e7a-430b-8040-ded92b1eb582,7cae6510-70bd-4576-b287-458bb987ae93,88a928d9-548e-4500-9472-a6e0f4ca92b3,Ward-Dodoma-Kongwa-Njoge,36.682539307803935,-5.945211136537386
